"geographicAreaM49_fi","measuredItemFaostat_L2","measuredElementSuaFbs","timePointYears","Value","flagObservationStatus","flagMethod"
"36","1556","5622","1978.0",16234,"","-"
"36","1556","5622","1979.0",10696,"","-"
"36","1556","5622","1980.0",13447,"","-"
"36","1556","5622","1981.0",22795,"","-"
"36","1556","5622","1982.0",29426,"","-"
"36","1556","5622","1983.0",21905,"","-"
"36","1556","5622","1984.0",25246,"","-"
"36","1556","5622","1985.0",23406,"","-"
"36","1556","5622","1986.0",24217,"","-"
"36","1556","5622","1987.0",27047,"","-"
"36","1556","5622","1988.0",30221,"","-"
"36","1556","5622","1989.0",31829,"","-"
"36","1556","5622","1990.0",26556,"","-"
"36","1556","5622","1991.0",31572,"","-"
"36","1556","5622","1992.0",31770,"","-"
"36","1556","5622","1993.0",34087,"","-"
"36","1556","5622","1994.0",32389,"","-"
"36","1556","5622","1995.0",10885,"","-"
"36","1556","5622","1996.0",32540,"","-"
"36","1556","5622","1997.0",42679,"","-"
"36","1556","5622","1998.0",42557,"","-"
"36","1556","5622","1999.0",40849,"","-"
"36","1556","5622","2000.0",32113,"","-"
"36","1556","5622","2001.0",33100,"","-"
"36","1556","5622","2002.0",29515,"","-"
"36","1556","5622","2003.0",30141,"","-"
"36","1556","5622","2004.0",38573,"","-"
"36","1556","5622","2005.0",45848,"","-"
"36","1556","5622","2006.0",44458,"","-"
"36","1556","5622","2007.0",56087,"","-"
"36","1556","5622","2008.0",112553,"","-"
"36","1556","5622","2009.0",109374,"","-"
"36","1556","5622","2010.0",137648,"","-"
"36","1556","5622","2011.0",143116,"","-"
"36","1556","5622","2012.0",90285,"","-"
"36","1556","5622","2013.0",84233,"","-"
"36","1556","5622","2014.0",92429,"","-"
"36","1556","5622","2015.0",69920,"","-"
"36","1556","5622","2016.0",63804,"","-"
"36","1556","5622","2017.0",108206,"","-"
"36","1556","5637","1961.0",1.67,"I","i"
"36","1556","5637","1962.0",1.95,"I","i"
"36","1556","5637","1963.0",1.606667,"I","i"
"36","1556","5637","1964.0",1.57,"I","i"
"36","1556","5637","1965.0",2.326667,"I","i"
"36","1556","5637","1966.0",1.695,"I","i"
"36","1556","5637","1967.0",1.905333,"I","i"
"36","1556","5637","1968.0",2.139412,"I","i"
"36","1556","5637","1969.0",2.188571,"I","i"
"36","1556","5637","1970.0",2.316316,"I","i"
"36","1556","5637","1971.0",2.288947,"I","i"
"36","1556","5637","1972.0",2.334286,"I","i"
"36","1556","5637","1973.0",2.827,"I","i"
"36","1556","5637","1974.0",3.377436,"I","i"
"36","1556","5637","1975.0",2.867949,"I","i"
"36","1556","5637","1976.0",3.060077,"I","i"
"36","1556","5637","1977.0",3.685015,"I","i"
"36","1556","5637","1978.0",3.811693,"I","i"
"36","1556","5637","1979.0",5.396569,"I","i"
"36","1556","5637","1980.0",6.027342,"I","i"
"36","1556","5637","1981.0",5.908502,"I","i"
"36","1556","5637","1982.0",6.1164,"I","i"
"36","1556","5637","1983.0",5.525984,"I","i"
"36","1556","5637","1984.0",5.597783,"I","i"
"36","1556","5637","1985.0",4.90178,"I","i"
"36","1556","5637","1986.0",4.844369,"I","i"
"36","1556","5637","1987.0",5.220421,"I","i"
"36","1556","5637","1988.0",5.737801,"I","i"
"36","1556","5637","1989.0",5.61358,"I","i"
"36","1556","5637","1990.0",5.426236,"I","i"
"36","1556","5637","1991.0",5.869492,"I","i"
"36","1556","5637","1992.0",6.045671,"I","i"
"36","1556","5637","1993.0",5.865944,"I","i"
"36","1556","5637","1994.0",6.451992,"I","i"
"36","1556","5637","1995.0",5.062791,"I","i"
"36","1556","5637","1996.0",6.290354,"I","i"
"36","1556","5637","1997.0",5.903043,"I","i"
"36","1556","5637","1998.0",5.477796,"I","i"
"36","1556","5637","1999.0",4.96886,"I","i"
"36","1556","5637","2000.0",6.029478,"I","i"
"36","1556","5637","2001.0",5.800911,"I","i"
"36","1556","5637","2002.0",5.269595,"I","i"
"36","1556","5637","2003.0",5.344149,"I","i"
"36","1556","5637","2004.0",5.592721,"I","i"
"36","1556","5637","2005.0",6.201542,"I","i"
"36","1556","5637","2006.0",5.781274,"I","i"
"36","1556","5637","2007.0",6.467597,"I","i"
"36","1556","5637","2008.0",7.625025,"I","i"
"36","1556","5637","2009.0",7.251475,"I","i"
"36","1556","5637","2010.0",8.187972,"I","i"
"36","1556","5637","2011.0",9.342385,"I","i"
"36","1556","5637","2012.0",9.186508,"I","i"
"36","1556","5637","2013.0",10.036102,"I","i"
"36","1556","5637","2014.0",11.821077,"I","i"
"36","1556","5637","2015.0",9.599121,"I","i"
"36","1556","5637","2016.0",8.97384,"I","i"
"36","1556","5637","2017.0",10.007029,"I","i"
"36","1556","5910","1976.0",6,"","-"
"36","1556","5910","1977.0",33,"","-"
"36","1556","5910","1978.0",19,"","-"
"36","1556","5910","1979.0",21,"","-"
"36","1556","5910","1980.0",29,"","-"
"36","1556","5910","1981.0",62,"","-"
"36","1556","5910","1982.0",36,"","-"
"36","1556","5910","1983.0",13,"","-"
"36","1556","5910","1984.0",39,"","-"
"36","1556","5910","1985.0",26,"","-"
"36","1556","5910","1986.0",10,"","-"
"36","1556","5910","1987.0",7,"","-"
"36","1556","5910","1988.0",20,"","-"
"36","1556","5910","1989.0",85,"","-"
"36","1556","5910","1990.0",67,"","-"
"36","1556","5910","1991.0",98,"","-"
"36","1556","5910","1992.0",162,"","-"
"36","1556","5910","1993.0",63,"","-"
"36","1556","5910","1994.0",86,"","-"
"36","1556","5910","1995.0",50,"","-"
"36","1556","5910","1996.0",48,"","-"
"36","1556","5910","1997.0",103,"","-"
"36","1556","5910","1998.0",151,"","-"
"36","1556","5910","1999.0",63,"","-"
"36","1556","5910","2000.0",96,"","-"
"36","1556","5910","2001.0",53,"","-"
"36","1556","5910","2002.0",28,"","-"
"36","1556","5910","2003.0",55,"","-"
"36","1556","5910","2004.0",51,"","-"
"36","1556","5910","2005.0",47,"","-"
"36","1556","5910","2006.0",57,"","-"
"36","1556","5910","2007.0",148,"","-"
"36","1556","5910","2008.0",130,"","-"
"36","1556","5910","2009.0",133,"","-"
"36","1556","5910","2010.0",85,"","-"
"36","1556","5910","2011.0",61,"","-"
"36","1556","5910","2012.0",13,"","-"
"36","1556","5910","2013.0",7,"","-"
"36","1556","5910","2014.0",39,"","-"
"36","1556","5910","2015.0",39,"","-"
"36","1556","5910","2016.0",11,"","-"
"36","1556","5910","2017.0",128,"","-"
"36","1556","5922","1976.0",47,"","-"
"36","1556","5922","1977.0",210,"","-"
"36","1556","5922","1978.0",124,"","-"
"36","1556","5922","1979.0",105,"","-"
"36","1556","5922","1980.0",172,"","-"
"36","1556","5922","1981.0",222,"","-"
"36","1556","5922","1982.0",197,"","-"
"36","1556","5922","1983.0",83,"","-"
"36","1556","5922","1984.0",111,"","-"
"36","1556","5922","1985.0",65,"","-"
"36","1556","5922","1986.0",54,"","-"
"36","1556","5922","1987.0",72,"","-"
"36","1556","5922","1988.0",109,"","-"
"36","1556","5922","1989.0",597,"","-"
"36","1556","5922","1990.0",495,"","-"
"36","1556","5922","1991.0",513,"","-"
"36","1556","5922","1992.0",1516,"","-"
"36","1556","5922","1993.0",412,"","-"
"36","1556","5922","1994.0",787,"","-"
"36","1556","5922","1995.0",708,"","-"
"36","1556","5922","1996.0",1195,"","-"
"36","1556","5922","1997.0",1553,"","-"
"36","1556","5922","1998.0",1629,"","-"
"36","1556","5922","1999.0",378,"","-"
"36","1556","5922","2000.0",533,"","-"
"36","1556","5922","2001.0",377,"","-"
"36","1556","5922","2002.0",98,"","-"
"36","1556","5922","2003.0",399,"","-"
"36","1556","5922","2004.0",296,"","-"
"36","1556","5922","2005.0",261,"","-"
"36","1556","5922","2006.0",281,"","-"
"36","1556","5922","2007.0",983,"","-"
"36","1556","5922","2008.0",1286,"","-"
"36","1556","5922","2009.0",994,"","-"
"36","1556","5922","2010.0",727,"","-"
"36","1556","5922","2011.0",564,"","-"
"36","1556","5922","2012.0",137,"","-"
"36","1556","5922","2013.0",95,"","-"
"36","1556","5922","2014.0",759,"","-"
"36","1556","5922","2015.0",524,"","-"
"36","1556","5922","2016.0",94,"","-"
"36","1556","5922","2017.0",1397,"","-"
"36","1556","5937","1976.0",7.833333,"I","i"
"36","1556","5937","1977.0",6.363636,"I","i"
"36","1556","5937","1978.0",6.526316,"I","i"
"36","1556","5937","1979.0",5,"I","i"
"36","1556","5937","1980.0",5.931034,"I","i"
"36","1556","5937","1981.0",3.580645,"I","i"
"36","1556","5937","1982.0",5.472222,"I","i"
"36","1556","5937","1983.0",6.384615,"I","i"
"36","1556","5937","1984.0",2.846154,"I","i"
"36","1556","5937","1985.0",2.5,"I","i"
"36","1556","5937","1986.0",5.4,"I","i"
"36","1556","5937","1987.0",10.285714,"I","i"
"36","1556","5937","1988.0",5.45,"I","i"
"36","1556","5937","1989.0",7.023529,"I","i"
"36","1556","5937","1990.0",7.38806,"I","i"
"36","1556","5937","1991.0",5.234694,"I","i"
"36","1556","5937","1992.0",9.358025,"I","i"
"36","1556","5937","1993.0",6.539683,"I","i"
"36","1556","5937","1994.0",9.151163,"I","i"
"36","1556","5937","1995.0",14.16,"I","i"
"36","1556","5937","1996.0",24.895833,"I","i"
"36","1556","5937","1997.0",15.07767,"I","i"
"36","1556","5937","1998.0",10.788079,"I","i"
"36","1556","5937","1999.0",6,"I","i"
"36","1556","5937","2000.0",5.552083,"I","i"
"36","1556","5937","2001.0",7.113208,"I","i"
"36","1556","5937","2002.0",3.5,"I","i"
"36","1556","5937","2003.0",7.254545,"I","i"
"36","1556","5937","2004.0",5.803922,"I","i"
"36","1556","5937","2005.0",5.553191,"I","i"
"36","1556","5937","2006.0",4.929825,"I","i"
"36","1556","5937","2007.0",6.641892,"I","i"
"36","1556","5937","2008.0",9.892308,"I","i"
"36","1556","5937","2009.0",7.473684,"I","i"
"36","1556","5937","2010.0",8.552941,"I","i"
"36","1556","5937","2011.0",9.245902,"I","i"
"36","1556","5937","2012.0",10.538462,"I","i"
"36","1556","5937","2013.0",13.571429,"I","i"
"36","1556","5937","2014.0",19.461538,"I","i"
"36","1556","5937","2015.0",13.435897,"I","i"
"36","1556","5937","2016.0",8.545455,"I","i"
"36","1556","5937","2017.0",10.914063,"I","i"
"36","1556","5141","1961.0",400,"E","b"
"36","1556","5141","1962.0",300,"E","b"
"36","1556","5141","1963.0",300,"E","b"
"36","1556","5141","1964.0",400,"E","b"
"36","1556","5141","1965.0",300,"E","b"
"36","1556","5141","1966.0",1200,"E","b"
"36","1556","5141","1967.0",1500,"E","b"
"36","1556","5141","1968.0",1700,"E","b"
"36","1556","5141","1969.0",1400,"E","b"
"36","1556","5141","1970.0",1900,"E","b"
"36","1556","5141","1971.0",1900,"E","b"
"36","1556","5141","1972.0",2100,"E","b"
"36","1556","5141","1973.0",3000,"E","b"
"36","1556","5141","1974.0",3900,"E","b"
"36","1556","5141","1975.0",3900,"E","b"
"36","1556","5141","1976.0",4405,"E","b"
"36","1556","5141","1977.0",5399,"E","b"
"36","1556","5141","1978.0",4240,"E","b"
"36","1556","5141","1979.0",1961,"E","b"
"36","1556","5141","1980.0",2202,"E","b"
"36","1556","5141","1981.0",3796,"E","b"
"36","1556","5141","1982.0",4775,"E","b"
"36","1556","5141","1983.0",3951,"E","b"
"36","1556","5141","1984.0",4471,"E","b"
"36","1556","5141","1985.0",4749,"E","b"
"36","1556","5141","1986.0",4989,"E","b"
"36","1556","5141","1987.0",5174,"E","b"
"36","1556","5141","1988.0",5247,"E","b"
"36","1556","5141","1989.0",5585,"E","b"
"36","1556","5141","1990.0",4827,"E","b"
"36","1556","5141","1991.0",5281,"E","b"
"36","1556","5141","1992.0",5093,"E","b"
"36","1556","5141","1993.0",5748,"E","b"
"36","1556","5141","1994.0",4934,"E","b"
"36","1556","5141","1995.0",2100,"E","b"
"36","1556","5141","1996.0",5125,"E","b"
"36","1556","5141","1997.0",7127,"E","b"
"36","1556","5141","1998.0",7618,"E","b"
"36","1556","5141","1999.0",8158,"E","b"
"36","1556","5141","2000.0",5230,"E","b"
"36","1556","5141","2001.0",5653,"E","b"
"36","1556","5141","2002.0",5573,"E","b"
"36","1556","5141","2003.0",5585,"E","b"
"36","1556","5141","2004.0",6846,"E","b"
"36","1556","5141","2005.0",7346,"E","b"
"36","1556","5141","2006.0",7633,"E","b"
"36","1556","5141","2007.0",8524,"E","b"
"36","1556","5141","2008.0",14631,"E","b"
"36","1556","5141","2009.0",14950,"E","b"
"36","1556","5141","2010.0",16726,"E","b"
"36","1556","5141","2011.0",15258,"E","b"
"36","1556","5141","2012.0",9815,"E","b"
"36","1556","5141","2013.0",8386,"E","b"
"36","1556","5141","2014.0",7780,"E","b"
"36","1556","5141","2015.0",7245,"E","b"
"36","1556","5141","2016.0",7099,"E","b"
"36","1556","5141","2017.0",10685,"E","b"
"36","1556","261","1961.0",392,"I","i"
"36","1556","261","1962.0",294,"I","i"
"36","1556","261","1963.0",294,"I","i"
"36","1556","261","1964.0",392,"I","i"
"36","1556","261","1965.0",294,"I","i"
"36","1556","261","1966.0",1176,"I","i"
"36","1556","261","1967.0",1470,"I","i"
"36","1556","261","1968.0",1666,"I","i"
"36","1556","261","1969.0",1372,"I","i"
"36","1556","261","1970.0",1862,"I","i"
"36","1556","261","1971.0",1862,"I","i"
"36","1556","261","1972.0",2058,"I","i"
"36","1556","261","1973.0",2940,"I","i"
"36","1556","261","1974.0",3822,"I","i"
"36","1556","261","1975.0",3822,"I","i"
"36","1556","261","1976.0",4316.9,"I","i"
"36","1556","261","1977.0",5291.02,"I","i"
"36","1556","261","1978.0",4155.2,"I","i"
"36","1556","261","1979.0",1921.78,"I","i"
"36","1556","261","1980.0",2157.96,"I","i"
"36","1556","261","1981.0",3720.08,"I","i"
"36","1556","261","1982.0",4679.5,"I","i"
"36","1556","261","1983.0",3871.98,"I","i"
"36","1556","261","1984.0",4381.58,"I","i"
"36","1556","261","1985.0",4654.02,"I","i"
"36","1556","261","1986.0",4889.22,"I","i"
"36","1556","261","1987.0",5070.52,"I","i"
"36","1556","261","1988.0",5142.06,"I","i"
"36","1556","261","1989.0",5473.3,"I","i"
"36","1556","261","1990.0",4730.46,"I","i"
"36","1556","261","1991.0",5175.38,"I","i"
"36","1556","261","1992.0",4991.14,"I","i"
"36","1556","261","1993.0",5633.04,"I","i"
"36","1556","261","1994.0",4835.32,"I","i"
"36","1556","261","1995.0",2058,"I","i"
"36","1556","261","1996.0",5022.5,"I","i"
"36","1556","261","1997.0",6984.46,"I","i"
"36","1556","261","1998.0",7465.64,"I","i"
"36","1556","261","1999.0",7994.84,"I","i"
"36","1556","261","2000.0",5125.4,"I","i"
"36","1556","261","2001.0",5539.94,"I","i"
"36","1556","261","2002.0",5461.54,"I","i"
"36","1556","261","2003.0",5473.3,"I","i"
"36","1556","261","2004.0",6709.08,"I","i"
"36","1556","261","2005.0",7199.08,"I","i"
"36","1556","261","2006.0",7480.34,"I","i"
"36","1556","261","2007.0",8353.52,"I","i"
"36","1556","261","2008.0",14338.38,"I","i"
"36","1556","261","2009.0",14651,"I","i"
"36","1556","261","2010.0",16391.48,"I","i"
"36","1556","261","2011.0",14952.84,"I","i"
"36","1556","261","2012.0",9618.7,"I","i"
"36","1556","261","2013.0",8218.28,"I","i"
"36","1556","261","2014.0",7624.4,"I","i"
"36","1556","261","2015.0",7100.1,"I","i"
"36","1556","261","2016.0",6957.02,"I","i"
"36","1556","261","2017.0",10471.3,"I","i"
"36","1556","264","1961.0",0.102346,"I","i"
"36","1556","264","1962.0",0.075337,"I","i"
"36","1556","264","1963.0",0.073936,"I","i"
"36","1556","264","1964.0",0.096622,"I","i"
"36","1556","264","1965.0",0.070884,"I","i"
"36","1556","264","1966.0",0.276715,"I","i"
"36","1556","264","1967.0",0.337039,"I","i"
"36","1556","264","1968.0",0.372144,"I","i"
"36","1556","264","1969.0",0.299078,"I","i"
"36","1556","264","1970.0",0.397213,"I","i"
"36","1556","264","1971.0",0.389889,"I","i"
"36","1556","264","1972.0",0.424036,"I","i"
"36","1556","264","1973.0",0.597251,"I","i"
"36","1556","264","1974.0",0.766447,"I","i"
"36","1556","264","1975.0",0.757073,"I","i"
"36","1556","264","1976.0",0.845119,"I","i"
"36","1556","264","1977.0",1.024299,"I","i"
"36","1556","264","1978.0",0.795574,"I","i"
"36","1556","264","1979.0",0.363785,"I","i"
"36","1556","264","1980.0",0.403589,"I","i"
"36","1556","264","1981.0",0.686862,"I","i"
"36","1556","264","1982.0",0.85237,"I","i"
"36","1556","264","1983.0",0.695282,"I","i"
"36","1556","264","1984.0",0.775112,"I","i"
"36","1556","264","1985.0",0.810619,"I","i"
"36","1556","264","1986.0",0.83792,"I","i"
"36","1556","264","1987.0",0.854623,"I","i"
"36","1556","264","1988.0",0.852391,"I","i"
"36","1556","264","1989.0",0.89299,"I","i"
"36","1556","264","1990.0",0.760509,"I","i"
"36","1556","264","1991.0",0.820937,"I","i"
"36","1556","264","1992.0",0.78202,"I","i"
"36","1556","264","1993.0",0.872537,"I","i"
"36","1556","264","1994.0",0.740796,"I","i"
"36","1556","264","1995.0",0.311912,"I","i"
"36","1556","264","1996.0",0.753093,"I","i"
"36","1556","264","1997.0",1.036167,"I","i"
"36","1556","264","1998.0",1.095835,"I","i"
"36","1556","264","1999.0",1.161129,"I","i"
"36","1556","264","2000.0",0.736511,"I","i"
"36","1556","264","2001.0",0.787705,"I","i"
"36","1556","264","2002.0",0.768317,"I","i"
"36","1556","264","2003.0",0.761302,"I","i"
"36","1556","264","2004.0",0.921428,"I","i"
"36","1556","264","2005.0",0.974534,"I","i"
"36","1556","264","2006.0",0.996135,"I","i"
"36","1556","264","2007.0",1.092601,"I","i"
"36","1556","264","2008.0",1.840611,"I","i"
"36","1556","264","2009.0",1.846435,"I","i"
"36","1556","264","2010.0",2.0302,"I","i"
"36","1556","264","2011.0",1.822378,"I","i"
"36","1556","264","2012.0",1.154709,"I","i"
"36","1556","264","2013.0",0.972576,"I","i"
"36","1556","264","2014.0",0.889843,"I","i"
"36","1556","264","2015.0",0.81734,"I","i"
"36","1556","264","2016.0",0.790038,"I","i"
"36","1556","264","2017.0",1.173327,"I","i"
"36","1556","271","1961.0",79.2,"I","i"
"36","1556","271","1962.0",59.4,"I","i"
"36","1556","271","1963.0",59.4,"I","i"
"36","1556","271","1964.0",79.2,"I","i"
"36","1556","271","1965.0",59.4,"I","i"
"36","1556","271","1966.0",237.6,"I","i"
"36","1556","271","1967.0",297,"I","i"
"36","1556","271","1968.0",336.6,"I","i"
"36","1556","271","1969.0",277.2,"I","i"
"36","1556","271","1970.0",376.2,"I","i"
"36","1556","271","1971.0",376.2,"I","i"
"36","1556","271","1972.0",415.8,"I","i"
"36","1556","271","1973.0",594,"I","i"
"36","1556","271","1974.0",772.2,"I","i"
"36","1556","271","1975.0",772.2,"I","i"
"36","1556","271","1976.0",872.19,"I","i"
"36","1556","271","1977.0",1069.002,"I","i"
"36","1556","271","1978.0",839.52,"I","i"
"36","1556","271","1979.0",388.278,"I","i"
"36","1556","271","1980.0",435.996,"I","i"
"36","1556","271","1981.0",751.608,"I","i"
"36","1556","271","1982.0",945.45,"I","i"
"36","1556","271","1983.0",782.298,"I","i"
"36","1556","271","1984.0",885.258,"I","i"
"36","1556","271","1985.0",940.302,"I","i"
"36","1556","271","1986.0",987.822,"I","i"
"36","1556","271","1987.0",1024.452,"I","i"
"36","1556","271","1988.0",1038.906,"I","i"
"36","1556","271","1989.0",1105.83,"I","i"
"36","1556","271","1990.0",955.746,"I","i"
"36","1556","271","1991.0",1045.638,"I","i"
"36","1556","271","1992.0",1008.414,"I","i"
"36","1556","271","1993.0",1138.104,"I","i"
"36","1556","271","1994.0",976.932,"I","i"
"36","1556","271","1995.0",415.8,"I","i"
"36","1556","271","1996.0",1014.75,"I","i"
"36","1556","271","1997.0",1411.146,"I","i"
"36","1556","271","1998.0",1508.364,"I","i"
"36","1556","271","1999.0",1615.284,"I","i"
"36","1556","271","2000.0",1035.54,"I","i"
"36","1556","271","2001.0",1119.294,"I","i"
"36","1556","271","2002.0",1103.454,"I","i"
"36","1556","271","2003.0",1105.83,"I","i"
"36","1556","271","2004.0",1355.508,"I","i"
"36","1556","271","2005.0",1454.508,"I","i"
"36","1556","271","2006.0",1511.334,"I","i"
"36","1556","271","2007.0",1687.752,"I","i"
"36","1556","271","2008.0",2896.938,"I","i"
"36","1556","271","2009.0",2960.1,"I","i"
"36","1556","271","2010.0",3311.748,"I","i"
"36","1556","271","2011.0",3021.084,"I","i"
"36","1556","271","2012.0",1943.37,"I","i"
"36","1556","271","2013.0",1660.428,"I","i"
"36","1556","271","2014.0",1540.44,"I","i"
"36","1556","271","2015.0",1434.51,"I","i"
"36","1556","271","2016.0",1405.602,"I","i"
"36","1556","271","2017.0",2115.63,"I","i"
"36","1556","274","1961.0",0.020678,"I","i"
"36","1556","274","1962.0",0.015221,"I","i"
"36","1556","274","1963.0",0.014938,"I","i"
"36","1556","274","1964.0",0.019522,"I","i"
"36","1556","274","1965.0",0.014322,"I","i"
"36","1556","274","1966.0",0.055908,"I","i"
"36","1556","274","1967.0",0.068096,"I","i"
"36","1556","274","1968.0",0.075188,"I","i"
"36","1556","274","1969.0",0.060426,"I","i"
"36","1556","274","1970.0",0.080253,"I","i"
"36","1556","274","1971.0",0.078774,"I","i"
"36","1556","274","1972.0",0.085673,"I","i"
"36","1556","274","1973.0",0.120669,"I","i"
"36","1556","274","1974.0",0.154854,"I","i"
"36","1556","274","1975.0",0.15296,"I","i"
"36","1556","274","1976.0",0.170749,"I","i"
"36","1556","274","1977.0",0.20695,"I","i"
"36","1556","274","1978.0",0.160738,"I","i"
"36","1556","274","1979.0",0.073499,"I","i"
"36","1556","274","1980.0",0.081541,"I","i"
"36","1556","274","1981.0",0.138774,"I","i"
"36","1556","274","1982.0",0.172213,"I","i"
"36","1556","274","1983.0",0.140475,"I","i"
"36","1556","274","1984.0",0.156604,"I","i"
"36","1556","274","1985.0",0.163778,"I","i"
"36","1556","274","1986.0",0.169294,"I","i"
"36","1556","274","1987.0",0.172669,"I","i"
"36","1556","274","1988.0",0.172218,"I","i"
"36","1556","274","1989.0",0.18042,"I","i"
"36","1556","274","1990.0",0.153654,"I","i"
"36","1556","274","1991.0",0.165863,"I","i"
"36","1556","274","1992.0",0.158,"I","i"
"36","1556","274","1993.0",0.176288,"I","i"
"36","1556","274","1994.0",0.149671,"I","i"
"36","1556","274","1995.0",0.063019,"I","i"
"36","1556","274","1996.0",0.152155,"I","i"
"36","1556","274","1997.0",0.209348,"I","i"
"36","1556","274","1998.0",0.221403,"I","i"
"36","1556","274","1999.0",0.234595,"I","i"
"36","1556","274","2000.0",0.148805,"I","i"
"36","1556","274","2001.0",0.159149,"I","i"
"36","1556","274","2002.0",0.155231,"I","i"
"36","1556","274","2003.0",0.153814,"I","i"
"36","1556","274","2004.0",0.186166,"I","i"
"36","1556","274","2005.0",0.196896,"I","i"
"36","1556","274","2006.0",0.20126,"I","i"
"36","1556","274","2007.0",0.22075,"I","i"
"36","1556","274","2008.0",0.371879,"I","i"
"36","1556","274","2009.0",0.373055,"I","i"
"36","1556","274","2010.0",0.410183,"I","i"
"36","1556","274","2011.0",0.368195,"I","i"
"36","1556","274","2012.0",0.233298,"I","i"
"36","1556","274","2013.0",0.1965,"I","i"
"36","1556","274","2014.0",0.179785,"I","i"
"36","1556","274","2015.0",0.165136,"I","i"
"36","1556","274","2016.0",0.15962,"I","i"
"36","1556","274","2017.0",0.23706,"I","i"
"36","1556","281","1961.0",4.4,"I","i"
"36","1556","281","1962.0",3.3,"I","i"
"36","1556","281","1963.0",3.3,"I","i"
"36","1556","281","1964.0",4.4,"I","i"
"36","1556","281","1965.0",3.3,"I","i"
"36","1556","281","1966.0",13.2,"I","i"
"36","1556","281","1967.0",16.5,"I","i"
"36","1556","281","1968.0",18.7,"I","i"
"36","1556","281","1969.0",15.4,"I","i"
"36","1556","281","1970.0",20.9,"I","i"
"36","1556","281","1971.0",20.9,"I","i"
"36","1556","281","1972.0",23.1,"I","i"
"36","1556","281","1973.0",33,"I","i"
"36","1556","281","1974.0",42.9,"I","i"
"36","1556","281","1975.0",42.9,"I","i"
"36","1556","281","1976.0",48.455,"I","i"
"36","1556","281","1977.0",59.389,"I","i"
"36","1556","281","1978.0",46.64,"I","i"
"36","1556","281","1979.0",21.571,"I","i"
"36","1556","281","1980.0",24.222,"I","i"
"36","1556","281","1981.0",41.756,"I","i"
"36","1556","281","1982.0",52.525,"I","i"
"36","1556","281","1983.0",43.461,"I","i"
"36","1556","281","1984.0",49.181,"I","i"
"36","1556","281","1985.0",52.239,"I","i"
"36","1556","281","1986.0",54.879,"I","i"
"36","1556","281","1987.0",56.914,"I","i"
"36","1556","281","1988.0",57.717,"I","i"
"36","1556","281","1989.0",61.435,"I","i"
"36","1556","281","1990.0",53.097,"I","i"
"36","1556","281","1991.0",58.091,"I","i"
"36","1556","281","1992.0",56.023,"I","i"
"36","1556","281","1993.0",63.228,"I","i"
"36","1556","281","1994.0",54.274,"I","i"
"36","1556","281","1995.0",23.1,"I","i"
"36","1556","281","1996.0",56.375,"I","i"
"36","1556","281","1997.0",78.397,"I","i"
"36","1556","281","1998.0",83.798,"I","i"
"36","1556","281","1999.0",89.738,"I","i"
"36","1556","281","2000.0",57.53,"I","i"
"36","1556","281","2001.0",62.183,"I","i"
"36","1556","281","2002.0",61.303,"I","i"
"36","1556","281","2003.0",61.435,"I","i"
"36","1556","281","2004.0",75.306,"I","i"
"36","1556","281","2005.0",80.806,"I","i"
"36","1556","281","2006.0",83.963,"I","i"
"36","1556","281","2007.0",93.764,"I","i"
"36","1556","281","2008.0",160.941,"I","i"
"36","1556","281","2009.0",164.45,"I","i"
"36","1556","281","2010.0",183.986,"I","i"
"36","1556","281","2011.0",167.838,"I","i"
"36","1556","281","2012.0",107.965,"I","i"
"36","1556","281","2013.0",92.246,"I","i"
"36","1556","281","2014.0",85.58,"I","i"
"36","1556","281","2015.0",79.695,"I","i"
"36","1556","281","2016.0",78.089,"I","i"
"36","1556","281","2017.0",117.535,"I","i"
"36","1556","284","1961.0",0.001149,"I","i"
"36","1556","284","1962.0",0.000846,"I","i"
"36","1556","284","1963.0",0.00083,"I","i"
"36","1556","284","1964.0",0.001085,"I","i"
"36","1556","284","1965.0",0.000796,"I","i"
"36","1556","284","1966.0",0.003106,"I","i"
"36","1556","284","1967.0",0.003783,"I","i"
"36","1556","284","1968.0",0.004177,"I","i"
"36","1556","284","1969.0",0.003357,"I","i"
"36","1556","284","1970.0",0.004459,"I","i"
"36","1556","284","1971.0",0.004376,"I","i"
"36","1556","284","1972.0",0.00476,"I","i"
"36","1556","284","1973.0",0.006704,"I","i"
"36","1556","284","1974.0",0.008603,"I","i"
"36","1556","284","1975.0",0.008498,"I","i"
"36","1556","284","1976.0",0.009486,"I","i"
"36","1556","284","1977.0",0.011497,"I","i"
"36","1556","284","1978.0",0.00893,"I","i"
"36","1556","284","1979.0",0.004083,"I","i"
"36","1556","284","1980.0",0.00453,"I","i"
"36","1556","284","1981.0",0.00771,"I","i"
"36","1556","284","1982.0",0.009567,"I","i"
"36","1556","284","1983.0",0.007804,"I","i"
"36","1556","284","1984.0",0.0087,"I","i"
"36","1556","284","1985.0",0.009099,"I","i"
"36","1556","284","1986.0",0.009405,"I","i"
"36","1556","284","1987.0",0.009593,"I","i"
"36","1556","284","1988.0",0.009568,"I","i"
"36","1556","284","1989.0",0.010023,"I","i"
"36","1556","284","1990.0",0.008536,"I","i"
"36","1556","284","1991.0",0.009215,"I","i"
"36","1556","284","1992.0",0.008778,"I","i"
"36","1556","284","1993.0",0.009794,"I","i"
